,Internal Contact ID,Latitude,Longitude,BOROUGH,CUR_UNIT11,DEVELOPMEN,NONRES_BLD,RES_BLDG,TDS_NUM,TOT_POP11
10789,14066,40.801335,-73.933075,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
10816,14106,40.7967273,-73.9404507,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10817,14107,40.825294,-73.936026,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10822,14114,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10823,14117,40.82689,-73.935883,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10832,14132,40.825294,-73.936026,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10833,14134,40.825268,-73.935972,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10835,14136,40.825904,-73.935578,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10837,14138,40.825904,-73.935578,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
10939,14270,40.7939855,-73.9373278,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10949,14294,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10977,14332,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10990,14345,40.7940546,-73.9380213,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10991,14347,40.7949897,-73.9396056,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10997,14353,40.7952547,-73.9364733,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
10998,14354,40.7939855,-73.9373278,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11005,14361,40.7947115,-73.9392054,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11007,14363,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11026,14407,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11068,14462,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11081,14479,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11084,14482,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11086,14484,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11089,14487,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11091,14490,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11094,14493,40.7952547,-73.9364733,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11150,14564,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11154,14569,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11155,14570,40.7904898,-73.9505071,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
11158,14573,40.5882401,-73.8082734,QUEENS,711.0,HAMMEL,0.0,14.0,075,1839.0
11175,14592,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11277,14735,40.674867,-73.922681,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11279,14737,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11374,14858,40.8134667,-73.9232611,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
11385,14870,40.675407,-73.927214,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11387,14872,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11389,14874,40.675053,-73.924962,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11390,14875,40.674896,-73.923965,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
11392,14877,40.674896,-73.923965,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
11394,14879,40.674847,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11395,14880,40.674844,-73.922683,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11424,14909,40.8143459,-73.9244824,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
11439,14925,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
11440,14926,40.574955,-73.992542,BROOKLYN,375.0,CONEY ISLAND I (SITES 4 & 5),1.0,1.0,216,1109.0
11442,14928,40.674916,-73.923964,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
11451,14937,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11501,15011,40.675131,-73.926708,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11503,15013,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11504,15016,40.675472,-73.921158,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11505,15018,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11507,15021,40.67536,-73.927217,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11508,15023,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11510,15025,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11511,15026,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11524,15048,40.7994676,-73.9469577,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
11587,15143,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11589,15145,40.675501,-73.927208,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11591,15147,40.67504,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11593,15149,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11595,15151,40.675242,-73.926699,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
11620,15193,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
11655,15236,40.8204173,-73.9405225,MANHATTAN,1211.0,DREW-HAMILTON,0.0,5.0,111,2761.0
11657,15239,40.8204173,-73.9405225,MANHATTAN,1211.0,DREW-HAMILTON,0.0,5.0,111,2761.0
11680,15287,40.8614119,-73.9232091,MANHATTAN,1167.0,DYCKMAN,1.0,7.0,041,2394.0
11697,15316,40.8229441,-73.8661198,BRONX,1101.0,MONROE,1.0,12.0,088,2737.0
11750,15379,40.799538,-73.96896,MANHATTAN,112.0,REHAB PROGRAM (DOUGLASS REHABS),0.0,4.0,515,184.0
11793,15423,40.790859,-73.9674129,MANHATTAN,40.0,REHAB PROGRAM (WISE REHAB),0.0,1.0,517,63.0
11805,15438,40.8003363,-73.9345524,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
11808,15444,40.7997867,-73.933013,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
11810,15449,40.7997867,-73.933013,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
11882,15563,40.674936,-74.003586,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
11928,15637,40.795504,-73.9471329,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
11941,15654,40.794506,-73.9485589,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
11952,15673,40.7962234,-73.9653567,MANHATTAN,753.0,DOUGLASS II,0.0,6.0,582,1629.0
11966,15688,40.798045,-73.945275,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
11990,15712,40.7986566,-73.944413,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
11992,15714,40.7986566,-73.944413,MANHATTAN,1464.0,TAFT,1.0,9.0,097,3285.0
11994,15716,40.8109757,-73.9485816,MANHATTAN,1524.0,SAINT NICHOLAS,0.0,13.0,038,3439.0
12010,15746,40.7942981,-73.9474919,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
12024,15762,40.7944209,-73.9462613,MANHATTAN,748.0,CLINTON,2.0,6.0,123,1840.0
12154,15919,40.8113413,-73.9353775,MANHATTAN,1283.0,LINCOLN,0.0,14.0,020,2941.0
12179,16112,40.7973844,-73.942948,MANHATTAN,1299.0,JOHNSON,0.0,10.0,017,2763.0
12187,16128,40.794506,-73.9485589,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
12206,16148,40.821383,-73.869404,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12208,16153,40.772666,-73.987908,MANHATTAN,1084.0,AMSTERDAM,0.0,13.0,022,2348.0
12216,16176,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
12223,16201,40.82106,-73.868994,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12224,16204,40.820951,-73.868967,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12226,16213,40.82082,-73.868936,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12239,16250,40.7997867,-73.933013,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
12268,16325,40.8836938,-73.8457562,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
12269,16328,40.8843427,-73.8472922,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
12282,16386,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
12311,16458,40.674935,-73.923963,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
12312,16461,40.674935,-73.923963,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
12313,16464,40.821484,-73.869596,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12403,16624,40.674896,-73.923965,BROOKLYN,184.0,KINGSBOROUGH EXTENSION,0.0,1.0,161,199.0
12409,16630,40.674864,-73.922682,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12411,16632,40.675156,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12413,16634,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12415,16636,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12421,16642,40.772666,-73.987908,MANHATTAN,1084.0,AMSTERDAM,0.0,13.0,022,2348.0
12443,16664,40.821842,-73.870266,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12445,16666,40.821762,-73.870126,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12449,16670,40.821535,-73.869693,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12451,16672,40.820885,-73.868951,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12461,16682,40.820776,-73.868926,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12463,16684,40.821383,-73.869404,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12465,16686,40.675578,-73.927204,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12467,16688,40.67551,-73.921155,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12472,16693,40.8115166,-73.9220364,BRONX,992.0,MOTT HAVEN,1.0,8.0,121,2496.0
12476,16697,40.8311236,-73.9430122,MANHATTAN,167.0,AUDUBON,0.0,1.0,125,411.0
12490,16712,40.675283,-73.927222,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12492,16714,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12494,16716,40.6749323,-73.9253826,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12496,16718,40.675043,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12498,16720,40.674975,-73.92497,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12502,16724,40.675508,-73.921155,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12515,16737,40.675508,-73.921155,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12567,16833,40.7972615,-73.9367117,MANHATTAN,171.0,CORSI HOUSES,0.0,1.0,199,179.0
12586,16877,40.675501,-73.921156,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12599,16893,40.674867,-73.922681,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12603,16897,40.674867,-73.922681,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12622,16923,40.675897,-73.921124,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12644,16950,40.821358,-73.869356,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12646,16952,40.821016,-73.868982,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12684,16996,40.788086,-73.9449798,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
12711,17028,40.834137,-73.904767,BRONX,1083.0,MORRIS I,0.0,10.0,102,2867.0
12721,17042,40.847226,-73.922584,BRONX,783.0,SEDGWICK,0.0,7.0,045,1530.0
12730,17061,40.80109,-73.940504,MANHATTAN,150.0,UPACA (SITE 6),0.0,1.0,355,158.0
12731,17063,40.80109,-73.940504,MANHATTAN,150.0,UPACA (SITE 6),0.0,1.0,355,158.0
12744,17087,40.772666,-73.987908,MANHATTAN,1084.0,AMSTERDAM,0.0,13.0,022,2348.0
12775,17131,40.847226,-73.922584,BRONX,783.0,SEDGWICK,0.0,7.0,045,1530.0
12799,17163,40.675053,-73.924962,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
12865,17266,40.821016,-73.868982,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
12941,17450,40.7943728,-73.937365,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
12967,17491,40.8126299,-73.924745,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
13011,17555,40.80109,-73.940504,MANHATTAN,150.0,UPACA (SITE 6),0.0,1.0,355,158.0
13068,17666,40.7896967,-73.9435243,MANHATTAN,247.0,WHITE,0.0,1.0,124,264.0
13070,17668,40.7910918,-73.9504318,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
13088,17690,40.885956,-73.84456,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
13107,17718,40.674824,-73.922684,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
13156,17809,40.814267,-73.9238807,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
13235,17986,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
13312,18148,40.8112053,-73.9383716,MANHATTAN,1283.0,LINCOLN,0.0,14.0,020,2941.0
13413,18393,40.8051906,-73.9162339,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
13480,18525,40.7873882,-73.9430372,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
13527,18585,40.720561,-73.976217,MANHATTAN,1860.0,WALD,2.0,16.0,023,4182.0
13588,18652,40.7873882,-73.9430372,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
13594,18658,40.801335,-73.933075,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
13596,18660,40.801335,-73.933075,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
13598,18662,40.801335,-73.933075,MANHATTAN,2154.0,WAGNER,0.0,22.0,074,5133.0
13650,18720,40.7955593,-73.939328,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
13690,18765,40.819831,-73.8486946,BRONX,2023.0,CASTLE HILL,0.0,14.0,080,4997.0
13711,18789,40.694231,-73.98174,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
13712,18790,40.693977,-73.981668,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
13788,18885,40.7906638,-73.9513272,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
13864,18964,40.675274,-74.002294,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
13872,18973,40.67535,-74.002565,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
13873,18974,40.694354,-73.980974,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
13882,18984,40.8347665,-73.9041454,BRONX,1083.0,MORRIS I,0.0,10.0,102,2867.0
13917,19272,40.675254,-74.00364,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
14166,19532,40.825906,-73.935582,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
14179,19545,40.693977,-73.981668,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
14210,19576,40.693664,-73.975146,BROOKLYN,1652.0,WHITMAN,3.0,15.0,514,3699.0
14230,19598,40.806126,-73.920067,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
14310,19678,40.7949,-73.9364788,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
14326,19694,40.8129913,-73.9242537,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
14375,19744,40.7939292,-73.9373292,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
14475,19845,40.788086,-73.9449798,MANHATTAN,1511.0,WASHINGTON,1.0,14.0,062,3479.0
14639,20011,40.720561,-73.976217,MANHATTAN,1860.0,WALD,2.0,16.0,023,4182.0
14799,20175,40.795504,-73.9471329,MANHATTAN,616.0,LEHMAN VILLAGE,1.0,4.0,101,1430.0
14826,20202,40.7873882,-73.9430372,MANHATTAN,271.0,METRO NORTH PLAZA,0.0,3.0,181,669.0
14936,20313,40.720464,-73.97599,MANHATTAN,1860.0,WALD,2.0,16.0,023,4182.0
14986,20364,40.781202,-73.945766,MANHATTAN,537.0,HOLMES TOWERS,0.0,2.0,159,933.0
15034,20414,40.7973844,-73.942948,MANHATTAN,1299.0,JOHNSON,0.0,10.0,017,2763.0
15043,20423,40.7925594,-73.9500783,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
15061,20441,40.7959516,-73.937983,MANHATTAN,1486.0,JEFFERSON,1.0,18.0,064,3560.0
15122,20504,40.7879306,-73.9408604,MANHATTAN,1157.0,EAST RIVER,1.0,10.0,009,2491.0
15178,20561,40.717093,-73.978296,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
15203,20586,40.7904898,-73.9505071,MANHATTAN,1246.0,CARVER,0.0,13.0,058,2787.0
15282,20666,40.693664,-73.975146,BROOKLYN,1652.0,WHITMAN,3.0,15.0,514,3699.0
15307,20691,40.8231702,-73.9191932,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
15338,20723,40.8850213,-73.8452407,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
15383,20768,40.716953,-73.978242,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
15433,20820,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
15503,20890,40.8129913,-73.9242537,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
15603,20993,40.812627,-73.915101,BRONX,282.0,BETANCES IV,0.0,8.0,230,527.0
15603,20993,40.812627,-73.915101,BRONX,100.0,BETANCES V,0.0,6.0,231,263.0
15679,21071,40.886125,-73.844946,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
15719,21111,40.846931,-73.921971,BRONX,783.0,SEDGWICK,0.0,7.0,045,1530.0
15792,21186,40.887213,-73.844792,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
15800,21194,40.717641,-73.97813,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
15952,21348,40.694818,-73.981699,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
15971,21367,40.694859,-73.981696,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
15976,21372,40.7495,-74.00075,MANHATTAN,607.0,ELLIOTT,0.0,4.0,015,1415.0
16001,21397,40.806126,-73.920067,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
16125,21526,40.693761,-73.973738,BROOKLYN,1652.0,WHITMAN,3.0,15.0,514,3699.0
16177,21579,40.693666,-73.973694,BROOKLYN,1652.0,WHITMAN,3.0,15.0,514,3699.0
16199,21601,40.8857858,-73.8445605,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
16286,21688,40.67545,-74.00555,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
16310,21712,40.886476,-73.845874,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
16353,21755,40.695109,-73.981109,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
16549,21951,40.885098,-73.845597,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
16648,22050,40.693692,-73.978396,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
16653,22055,40.8840337,-73.8465608,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
16738,22140,40.643696,-74.086569,STATEN ISLAND,488.0,RICHMOND TERRACE,1.0,6.0,117,1304.0
16793,22195,40.8347665,-73.9041454,BRONX,1083.0,MORRIS I,0.0,10.0,102,2867.0
16887,22289,40.8136735,-73.9228615,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
16994,22397,40.883283,-73.845567,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
17077,22482,40.693816,-73.978497,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
17140,22547,40.886476,-73.845874,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
17187,22594,40.886068,-73.844822,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
17198,22605,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
17209,22616,40.8845465,-73.8477784,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
17227,22634,40.69392,-73.978649,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
17392,22801,40.8141214,-73.9221254,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
17429,22839,40.71685,-73.97817,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
17471,22884,40.693897,-73.978616,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
17589,23002,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
17694,23109,40.8131243,-73.9238794,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
17793,23209,40.806126,-73.920067,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
17882,23303,40.595339,-74.079866,STATEN ISLAND,421.0,SOUTH BEACH,0.0,8.0,035,956.0
17916,23337,40.886106,-73.844904,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
18014,23436,40.8231702,-73.9191932,BRONX,841.0,MORRISANIA AIR RIGHTS,0.0,3.0,267,1847.0
18019,23441,40.825268,-73.935972,MANHATTAN,574.0,HARLEM RIVER,0.0,7.0,003,996.0
18078,23500,40.806126,-73.920067,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
18101,23523,40.81086,-73.91682,BRONX,309.0,BETANCES I,0.0,13.0,211,716.0
18120,23542,40.674686,-74.005272,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
18194,23616,40.693778,-73.975188,BROOKLYN,1652.0,WHITMAN,3.0,15.0,514,3699.0
18286,23709,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
18294,23717,40.695052,-73.981092,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
18365,23791,40.885699,-73.844112,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
18386,23813,40.8471022,-73.8879594,BRONX,219.0,TWIN PARKS EAST (SITE 9),0.0,1.0,287,229.0
18402,23831,40.694983,-73.981072,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
18457,23886,40.693781,-73.981661,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
18459,23888,40.69362,-73.978384,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
18467,23896,40.885773,-73.844237,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
18490,23919,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
18492,23921,40.885914,-73.84447,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
18561,23990,40.8134667,-73.9232611,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
18570,23999,40.8141214,-73.9221254,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
18588,24017,40.8854367,-73.8460618,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
18629,24058,40.821918,-73.870322,BRONX,401.0,CLASON POINT GARDENS,0.0,46.0,011,878.0
18760,24192,40.806126,-73.920067,BRONX,1252.0,MILL BROOK,0.0,9.0,084,2978.0
18838,24271,40.675502,-73.921156,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
18860,24293,40.813263,-73.924801,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
18862,24295,40.8123176,-73.9251292,BRONX,1790.0,PATTERSON,0.0,15.0,024,4356.0
19028,24465,40.832601,-73.936004,MANHATTAN,983.0,RANGEL,0.0,8.0,037,2316.0
19085,24522,40.812588,-73.914982,BRONX,282.0,BETANCES IV,0.0,8.0,230,527.0
19085,24522,40.812588,-73.914982,BRONX,100.0,BETANCES V,0.0,6.0,231,263.0
19214,24652,40.675274,-74.00363,BROOKLYN,1407.0,RED HOOK EAST,2.0,16.0,004,2940.0
19259,24697,40.8347665,-73.9041454,BRONX,1083.0,MORRIS I,0.0,10.0,102,2867.0
19417,24856,40.675153,-73.92579,BROOKLYN,1157.0,KINGSBOROUGH,0.0,16.0,010,2430.0
19529,24970,40.71685,-73.97817,MANHATTAN,2194.0,BARUCH,1.0,17.0,060,5274.0
19537,24978,40.773551,-73.93571,QUEENS,1104.0,ASTORIA,0.0,22.0,026,3148.0
19556,24997,40.885198,-73.845117,BRONX,2035.0,EDENWALD,2.0,40.0,057,5181.0
19739,25182,40.812601,-73.915021,BRONX,282.0,BETANCES IV,0.0,8.0,230,527.0
19739,25182,40.812601,-73.915021,BRONX,100.0,BETANCES V,0.0,6.0,231,263.0
19855,25298,40.69569,-73.981263,BROOKLYN,1826.0,INGERSOLL,1.0,20.0,014,3227.0
